coverage	n
2994	3
2995	4
2996	1
2997	2
2998	5
2999	3
3000	5
3001	1
3002	1
3003	8
3004	2
3005	4
3006	5
3007	6
3008	2
3009	6
3010	3
3011	3
3012	0
3013	3
3014	5
3015	4
3016	5
3017	0
3018	0
3019	4
3020	4
3021	10
3022	9
3023	15
3024	4
3025	9
3026	9
3027	8
3028	10
3029	8
3030	4
3031	4
3032	1
3033	4
3034	0
3035	4
3036	0
3037	2
3038	7
3039	2
3040	4
3041	11
3042	7
3043	1
3044	1
3045	2
3046	2
3047	2
3048	3
3049	10
3050	5
3051	9
3052	9
3053	0
3054	3
3055	1
3056	2
3057	0
3058	0
3059	1
3060	3
3061	0
3062	1
3063	2
3064	1
3065	0
3066	0
3067	0
3068	1
3069	2
3070	0
3071	0
3072	3
3073	2
3074	1
3075	2
3076	1
3077	1
3078	0
3079	0
3080	1
3081	1
3082	2
3083	1
3084	1
3085	4
3086	11
3087	11
3088	9
3089	13
3090	8
3091	9
3092	10
3093	5
3094	15
3095	10
3096	11
3097	18
3098	9
3099	12
3100	13
3101	12
3102	7
3103	1
3104	1
3105	1
3106	3
3107	0
3108	3
3109	5
3110	7
3111	3
3112	4
3113	11
3114	6
3115	10
3116	2
3117	4
3118	12
3119	5
3120	5
3121	8
3122	16
3123	11
3124	10
3125	8
3126	8
3127	5
3128	2
3129	6
3130	6
3131	3
3132	16
3133	6
3134	14
3135	4
3136	6
3137	12
3138	9
3139	11
3140	14
3141	10
3142	4
3143	7
3144	9
3145	3
3146	6
3147	2
3148	1
3149	2
3150	3
3151	0
3152	7
3153	0
3154	8
3155	3
3156	4
3157	6
3158	7
3159	2
3160	2
3161	0
3162	1
3163	2
3164	8
3165	5
3166	6
3167	6
3168	16
3169	7
3170	8
3171	10
3172	5
3173	4
3174	4
3175	11
3176	5
3177	12
3178	5
3179	2
3180	5
3181	4
3182	2
3183	1
3184	0
3185	1
3186	0
3187	3
3188	0
3189	0
3190	2
3191	1
3192	2
3193	0
3194	0
3195	0
3196	0
3197	1
3198	1
3199	1
3200	1
3201	0
3202	0
3203	0
3204	1
3205	1
3206	1
3207	0
3208	0
3209	0
3210	0
3211	2
3212	2
3213	2
3214	1
3215	2
3216	1
3217	0
3218	0
3219	1
3220	1
3221	1
3222	4
3223	1
3224	1
3225	2
3226	1
3227	4
3228	8
3229	6
3230	7
3231	2
3232	4
3233	3
3234	12
3235	12
3236	13
3237	6
3238	7
3239	2
3240	8
3241	7
3242	2
3243	4
3244	6
3245	2
3246	2
3247	7
3248	8
3249	6
3250	6
3251	5
3252	5
3253	2
3254	0
3255	0
3256	1
3257	1
3258	1
3259	1
3260	1
3261	2
3262	0
3263	1
3264	2
3265	3
3266	2
3267	1
3268	8
3269	3
3270	4
3271	6
3272	4
3273	2
3274	6
3275	0
3276	2
3277	1
3278	1
3279	2
3280	0
3281	0
3282	0
3283	0
3284	1
3285	0
3286	1
3287	0
3288	0
3289	0
3290	4
3291	1
3292	8
3293	5
3294	2
3295	4
3296	7
3297	2
3298	1
3299	3
3300	0
3301	1
3302	0
3303	1
3304	1
3305	2
3306	1
3307	2
3308	2
3309	6
3310	3
3311	2
3312	2
3313	2
3314	0
3315	1
3316	1
3317	2
3318	6
3319	1
3320	7
3321	1
3322	6
3323	3
3324	9
3325	7
3326	11
3327	7
3328	13
3329	5
3330	2
3331	4
3332	4
3333	1
3334	3
3335	3
3336	4
3337	8
3338	3
3339	3
3340	3
3341	3
3342	4
3343	0
3344	2
3345	5
3346	6
3347	6
3348	4
3349	2
3350	7
3351	4
3352	6
3353	3
3354	3
3355	6
3356	5
3357	6
3358	10
3359	9
3360	16
3361	13
3362	8
3363	3
3364	9
3365	6
3366	8
3367	9
3368	13
3369	9
3370	3
3371	6
3372	10
3373	8
3374	14
3375	15
3376	9
3377	19
3378	14
3379	6
3380	7
3381	5
3382	2
3383	0
3384	4
3385	0
3386	2
3387	0
3388	9
3389	6
3390	5
3391	2
3392	4
3393	4
3394	1
3395	1
3396	2
3397	3
3398	1
3399	3
3400	7
3401	5
3402	1
3403	3
3404	2
3405	6
3406	13
3407	11
3408	8
3409	5
3410	4
3411	2
3412	5
3413	1
3414	4
3415	0
3416	0
3417	1
3418	4
3419	3
3420	3
3421	5
3422	10
3423	3
3424	4
3425	10
3426	5
3427	5
3428	1
3429	2
3430	0
3431	3
3432	1
3433	2
3434	3
3435	1
3436	3
3437	4
3438	2
3439	2
3440	1
3441	7
3442	8
3443	6
3444	3
3445	10
3446	3
3447	2
3448	1
3449	1
3450	3
3451	3
3452	2
3453	4
3454	5
3455	4
3456	7
3457	3
3458	2
3459	2
3460	12
3461	10
3462	1
3463	3
3464	4
3465	9
3466	3
3467	8
3468	5
3469	6
3470	5
3471	8
3472	9
3473	9
3474	15
3475	18
3476	9
3477	3
3478	8
3479	6
3480	1
3481	6
3482	2
3483	0
3484	2
3485	4
3486	2
3487	0
3488	9
3489	9
3490	4
3491	11
3492	9
3493	0
3494	2
3495	3
3496	0
3497	1
3498	0
3499	3
3500	0
3501	2
3502	2
3503	1
3504	2
3505	4
3506	1
3507	3
3508	2
3509	0
3510	3
3511	0
3512	1
3513	3
3514	11
3515	7
3516	8
3517	6
3518	11
3519	3
3520	8
3521	5
3522	3
3523	1
3524	2
3525	7
3526	5
3527	7
3528	3
3529	4
3530	6
3531	4
3532	2
3533	2
3534	1
3535	0
3536	5
3537	1
3538	1
3539	4
3540	6
3541	2
3542	5
3543	2
3544	2
3545	3
3546	4
3547	7
3548	2
3549	2
3550	3
3551	6
3552	5
3553	6
3554	13
3555	6
3556	5
3557	2
3558	9
3559	25
3560	3
3561	0
3562	1
3563	1
3564	0
3565	0
3566	1
3567	0
3568	0
3569	0
3570	3
3571	0
3572	0
3573	0
3574	0
3575	0
3576	2
3577	1
3578	3
3579	1
3580	1
3581	0
3582	0
3583	2
3584	1
3585	1
3586	1
3587	2
3588	1
3589	2
3590	0
3591	0
3592	0
3593	2
3594	5
3595	2
3596	5
3597	5
3598	2
3599	4
3600	16
3601	12
3602	4
3603	9
3604	7
3605	6
3606	12
3607	11
3608	10
3609	4
3610	3
3611	2
3612	1
3613	3
3614	7
3615	7
3616	5
3617	6
3618	6
3619	4
3620	5
3621	1
3622	5
3623	1
3624	0
3625	7
3626	10
3627	2
3628	10
3629	19
3630	13
3631	8
3632	15
3633	13
3634	8
3635	5
3636	2
3637	7
3638	5
3639	7
3640	8
3641	9
3642	16
3643	4
3644	7
3645	2
3646	1
3647	3
3648	4
3649	6
3650	7
3651	2
3652	3
3653	1
3654	1
3655	1
3656	0
3657	2
3658	4
3659	3
3660	5
3661	5
3662	6
3663	3
3664	3
3665	2
3666	4
3667	7
3668	7
3669	2
3670	3
3671	2
3672	3
3673	2
3674	1
3675	2
3676	1
3677	4
3678	1
3679	2
3680	2
3681	1
3682	0
3683	1
3684	0
3685	2
3686	1
3687	0
3688	3
3689	1
3690	8
3691	3
3692	0
3693	0
3694	1
3695	3
3696	5
3697	3
3698	7
3699	2
3700	2
3701	4
3702	0
3703	6
3704	4
3705	6
3706	4
3707	4
3708	4
3709	7
3710	0
3711	2
3712	2
3713	2
3714	3
3715	1
3716	1
3717	2
3718	0
3719	1
3720	1
3721	1
3722	0
3723	2
3724	2
3725	0
3726	1
3727	0
3728	0
3729	1
3730	0
3731	1
3732	2
3733	1
3734	1
3735	0
3736	2
3737	1
3738	4
3739	2
3740	0
3741	3
3742	8
3743	1
3744	6
3745	6
3746	1
3747	1
3748	5
3749	0
3750	5
3751	3
3752	3
3753	5
3754	6
3755	6
3756	8
3757	9
3758	0
3759	3
3760	1
3761	1
3762	1
3763	1
3764	0
3765	1
3766	1
3767	1
3768	0
3769	0
3770	0
3771	0
3772	0
3773	0
3774	0
3775	0
3776	1
3777	3
3778	6
3779	0
3780	1
3781	2
3782	0
3783	0
3784	2
3785	2
3786	0
3787	6
3788	3
3789	0
3790	0
3791	0
3792	1
3793	2
3794	2
3795	1
3796	5
3797	0
3798	3
3799	2
3800	8
3801	5
3802	4
3803	2
3804	0
3805	3
3806	0
3807	3
3808	0
3809	1
3810	0
3811	0
3812	1
3813	0
3814	1
3815	0
3816	0
3817	2
3818	0
3819	1
3820	0
3821	0
3822	0
3823	2
3824	0
3825	0
3826	0
3827	0
3828	0
3829	0
3830	0
3831	0
3832	1
3833	1
3834	0
3835	0
3836	1
3837	1
3838	0
3839	1
3840	0
3841	0
3842	0
3843	1
3844	1
3845	0
3846	1
3847	1
3848	2
3849	0
3850	3
3851	2
3852	0
3853	0
3854	0
3855	1
3856	1
3857	1
3858	2
3859	4
3860	3
3861	2
3862	1
3863	2
3864	4
3865	3
3866	2
3867	1
3868	1
3869	3
3870	6
3871	4
3872	6
3873	8
3874	11
3875	9
3876	19
3877	2
3878	1
3879	0
3880	1
3881	1
3882	0
3883	0
3884	1
3885	0
3886	0
3887	0
3888	0
3889	1
3890	1
3891	1
3892	0
3893	0
3894	0
3895	0
3896	0
3897	1
3898	1
3899	0
3900	0
3901	0
3902	0
3903	1
3904	0
3905	0
3906	2
3907	1
3908	0
3909	0
3910	0
3911	0
3912	0
3913	0
3914	0
3915	1
3916	1
3917	1
3918	0
3919	2
3920	1
3921	0
3922	1
3923	0
3924	0
3925	0
3926	0
3927	1
3928	3
3929	4
3930	0
3931	3
3932	1
3933	1
3934	0
3935	0
3936	0
3937	0
3938	0
3939	0
3940	0
3941	0
3942	1
3943	0
3944	0
3945	1
3946	0
3947	0
3948	3
3949	2
3950	2
3951	7
3952	2
3953	0
3954	5
3955	0
3956	0
3957	1
3958	0
3959	1
3960	0
3961	3
3962	6
3963	0
3964	1
3965	0
3966	3
3967	1
3968	2
3969	0
3970	0
3971	1
3972	1
3973	0
3974	0
3975	1
3976	0
3977	1
3978	0
3979	0
3980	1
3981	0
3982	1
3983	2
3984	1
3985	0
3986	5
3987	1
3988	0
3989	3
3990	0
3991	0
3992	0
3993	4
3994	2
3995	3
3996	7
3997	4
3998	5
3999	3
4000	2
4001	4
4002	3
4003	4
4004	2
4005	4
4006	1
4007	6
4008	3
4009	1
4010	5
4011	1
4012	2
4013	1
4014	4
4015	4
4016	1
4017	1
4018	3
4019	1
4020	1
4021	3
4022	2
4023	6
4024	8
4025	5
4026	3
4027	3
4028	6
4029	4
4030	9
4031	2
4032	2
4033	3
4034	3
4035	2
4036	0
4037	4
4038	3
4039	7
4040	2
4041	0
4042	3
4043	4
4044	8
4045	3
4046	4
4047	8
4048	5
4049	14
4050	4
4051	6
4052	7
4053	4
4054	6
4055	9
4056	3
4057	6
4058	5
4059	4
4060	7
4061	3
4062	6
4063	3
4064	4
4065	10
4066	10
4067	6
4068	3
4069	3
4070	2
4071	2
4072	4
4073	5
4074	7
4075	8
4076	12
4077	11
4078	8
4079	16
4080	12
4081	9
4082	3
4083	5
4084	11
4085	12
4086	5
4087	9
4088	6
4089	7
4090	7
4091	5
4092	5
4093	6
4094	9
4095	2
4096	3
4097	6
4098	1
4099	1
4100	5
4101	2
4102	0
4103	0
4104	4
4105	0
4106	0
4107	1
4108	0
4109	2
4110	1
4111	2
4112	0
4113	0
4114	1
4115	0
4116	0
4117	1
4118	0
4119	0
4120	0
4121	1
4122	0
4123	0
4124	0
4125	0
4126	1
4127	0
4128	0
4129	0
4130	2
4131	1
4132	1
4133	0
4134	1
4135	0
4136	2
4137	1
4138	0
4139	0
4140	0
4141	0
4142	0
4143	0
4144	1
4145	0
4146	0
4147	0
4148	0
4149	1
4150	0
4151	2
4152	0
4153	0
4154	0
4155	0
4156	0
4157	2
4158	0
4159	1
4160	0
4161	0
4162	1
4163	0
4164	1
4165	0
4166	0
4167	0
4168	1
4169	0
4170	1
4171	0
4172	0
4173	1
4174	0
4175	1
4176	0
4177	0
4178	0
4179	0
4180	1
4181	0
4182	0
4183	1
4184	0
4185	4
4186	0
4187	4
4188	4
4189	4
4190	3
4191	0
4192	0
4193	3
4194	5
4195	4
4196	8
4197	4
4198	7
4199	3
4200	11
4201	20
4202	16
4203	2
4204	3
4205	1
4206	2
4207	1
4208	1
4209	1
4210	0
4211	3
4212	2
4213	3
4214	1
4215	2
4216	5
4217	1
4218	2
4219	1
4220	15
4221	7
4222	9
4223	14
4224	8
4225	8
4226	4
4227	9
4228	0
4229	2
4230	0
4231	1
4232	1
4233	1
4234	2
4235	1
4236	5
4237	4
4238	4
4239	1
4240	0
4241	4
4242	2
4243	2
4244	4
4245	5
4246	4
4247	4
4248	0
4249	1
4250	4
4251	4
4252	1
4253	3
4254	1
4255	2
4256	4
4257	8
4258	3
4259	6
4260	5
4261	8
4262	6
4263	6
4264	1
4265	5
4266	4
4267	2
4268	2
4269	1
4270	3
4271	2
4272	2
4273	0
4274	3
4275	0
4276	1
4277	2
4278	2
4279	4
4280	1
4281	1
4282	3
4283	2
4284	1
4285	0
4286	2
4287	1
4288	2
4289	1
4290	3
4291	1
4292	5
4293	1
4294	1
4295	0
4296	1
4297	7
4298	9
4299	8
4300	7
4301	7
4302	5
4303	8
4304	13
4305	11
4306	7
4307	14
4308	9
4309	9
4310	7
4311	12
4312	14
4313	10
4314	9
4315	13
4316	6
4317	9
4318	8
4319	3
4320	14
4321	1
4322	4
4323	0
4324	1
4325	4
4326	1
4327	4
4328	1
4329	3
4330	1
4331	1
4332	2
4333	6
4334	6
4335	2
4336	1
4337	2
4338	3
4339	3
4340	7
4341	12
4342	22
4343	12
4344	12
4345	7
4346	3
4347	3
4348	0
4349	3
4350	2
4351	2
4352	6
4353	4
4354	1
4355	2
4356	0
4357	0
4358	0
4359	1
4360	1
4361	0
4362	0
4363	0
4364	0
4365	0
4366	0
4367	2
4368	2
4369	0
4370	1
4371	0
4372	0
4373	0
4374	0
4375	1
4376	0
4377	0
4378	0
4379	1
4380	0
4381	2
4382	1
4383	0
4384	2
4385	5
4386	0
4387	1
4388	0
4389	3
4390	5
4391	0
4392	0
4393	0
4394	1
4395	0
4396	1
4397	2
4398	2
4399	2
4400	0
4401	2
4402	2
4403	0
4404	1
4405	5
4406	3
4407	1
4408	5
4409	2
4410	3
4411	5
4412	3
4413	7
4414	1
4415	0
4416	3
4417	5
4418	4
4419	1
4420	6
4421	3
4422	8
4423	3
4424	4
4425	7
4426	6
4427	3
4428	1
4429	1
4430	2
4431	1
4432	0
4433	0
4434	1
4435	1
4436	0
4437	0
4438	0
4439	0
4440	0
4441	1
4442	0
4443	0
4444	1
4445	0
4446	0
4447	0
4448	0
4449	0
4450	0
4451	0
4452	1
4453	0
4454	0
4455	0
4456	1
4457	0
4458	0
4459	1
4460	0
4461	1
4462	0
4463	0
4464	0
4465	0
4466	0
4467	0
4468	0
4469	0
4470	0
4471	0
4472	0
4473	1
4474	0
4475	0
4476	0
4477	0
4478	1
4479	0
4480	0
4481	0
4482	0
4483	0
4484	0
4485	0
4486	0
4487	3
4488	0
4489	0
4490	1
4491	1
4492	3
4493	2
4494	1
4495	0
4496	2
4497	4
4498	2
4499	1
4500	0
4501	1
4502	0
4503	0
4504	0
4505	0
4506	0
4507	1
4508	0
4509	0
4510	0
4511	0
4512	0
4513	2
4514	0
4515	0
4516	1
4517	3
4518	0
4519	0
4520	0
4521	1
4522	0
4523	0
4524	0
4525	1
4526	1
4527	0
4528	0
4529	0
4530	1
4531	0
4532	0
4533	0
4534	0
4535	0
4536	0
4537	2
4538	1
4539	1
4540	1
4541	0
4542	0
4543	0
4544	0
4545	1
4546	0
4547	0
4548	0
4549	0
4550	0
4551	0
4552	1
4553	0
4554	1
4555	1
4556	1
4557	4
4558	3
4559	6
4560	0
4561	2
4562	1
4563	0
4564	2
4565	0
4566	0
4567	0
4568	0
4569	0
4570	1
4571	0
4572	0
4573	0
4574	0
4575	0
4576	0
4577	1
4578	0
4579	0
4580	1
4581	0
4582	0
4583	1
4584	0
4585	0
4586	0
4587	3
4588	4
4589	0
4590	1
4591	0
4592	1
4593	1
4594	1
4595	0
4596	4
4597	4
4598	4
4599	5
4600	8
4601	5
4602	3
4603	0
4604	1
4605	2
4606	3
4607	5
4608	4
4609	7
4610	2
4611	3
4612	2
4613	1
4614	3
4615	1
4616	2
4617	2
4618	1
4619	1
4620	1
4621	0
4622	2
4623	2
4624	2
4625	5
4626	5
4627	2
4628	4
4629	4
4630	2
4631	3
4632	4
4633	2
4634	1
4635	0
4636	3
4637	2
4638	4
4639	4
4640	9
4641	4
4642	2
4643	8
4644	2
4645	3
4646	4
4647	8
4648	4
4649	1
4650	5
4651	3
4652	5
4653	10
4654	3
4655	6
4656	2
4657	4
4658	1
4659	1
4660	1
4661	3
4662	3
4663	6
4664	2
4665	0
4666	2
4667	0
4668	0
4669	0
4670	1
4671	0
4672	0
4673	1
4674	0
4675	1
4676	0
4677	0
4678	0
4679	0
4680	2
4681	2
4682	1
4683	0
4684	1
4685	1
4686	4
4687	3
4688	11
4689	12
4690	4
4691	7
4692	3
4693	1
4694	1
4695	1
4696	2
4697	6
4698	1
4699	4
4700	2
4701	6
4702	2
4703	3
4704	3
4705	4
4706	6
4707	2
4708	5
4709	11
4710	8
4711	10
4712	11
4713	22
4714	6
4715	2
4716	5
4717	10
4718	3
4719	3
4720	6
4721	8
4722	4
4723	1
4724	3
4725	4
4726	1
4727	7
4728	7
4729	6
4730	10
4731	8
4732	6
4733	8
4734	4
4735	10
4736	0
4737	1
4738	5
4739	0
4740	3
4741	1
4742	1
4743	0
4744	2
4745	5
4746	3
4747	0
4748	3
4749	5
4750	2
4751	1
4752	2
4753	5
4754	5
4755	6
4756	5
4757	5
4758	4
4759	14
4760	5
4761	8
4762	5
4763	3
4764	0
4765	1
4766	0
4767	0
4768	1
4769	1
4770	0
4771	0
4772	1
4773	0
4774	1
4775	1
4776	4
4777	0
4778	0
4779	1
4780	1
4781	0
4782	0
4783	0
4784	2
4785	0
4786	2
4787	2
4788	2
4789	1
4790	1
4791	1
4792	0
4793	0
4794	1
4795	0
4796	1
4797	4
4798	1
4799	0
4800	0
4801	2
4802	2
4803	0
4804	0
4805	0
4806	0
4807	0
4808	1
4809	0
4810	1
4811	2
4812	0
4813	1
4814	1
4815	1
4816	0
4817	0
4818	0
4819	1
4820	0
4821	0
4822	0
4823	0
4824	0
4825	1
4826	0
4827	1
4828	0
4829	0
4830	1
4831	0
4832	1
4833	0
4834	0
4835	0
4836	1
4837	0
4838	1
4839	0
4840	0
4841	0
4842	1
4843	2
4844	1
4845	1
4846	0
4847	1
4848	1
4849	0
4850	2
4851	0
4852	1
4853	0
4854	2
4855	1
4856	2
4857	0
4858	1
4859	1
4860	3
4861	3
4862	5
4863	4
4864	8
4865	0
4866	2
4867	2
4868	1
4869	2
4870	3
4871	3
4872	5
4873	4
4874	8
4875	2
4876	6
4877	1
4878	3
4879	3
4880	10
4881	7
4882	10
4883	18
4884	15
4885	10
4886	7
4887	13
4888	9
4889	8
4890	4
4891	5
4892	2
4893	3
4894	6
4895	13
4896	3
4897	6
4898	3
4899	6
4900	7
4901	12
4902	6
4903	4
4904	5
4905	11
4906	4
4907	3
4908	4
4909	2
4910	4
4911	6
4912	0
4913	0
4914	0
4915	1
4916	0
4917	0
4918	1
4919	0
4920	1
4921	1
4922	0
4923	0
4924	1
4925	1
4926	0
4927	2
4928	0
4929	1
4930	0
4931	0
4932	0
4933	0
4934	0
4935	0
4936	1
4937	2
4938	0
4939	1
4940	2
4941	2
4942	1
4943	0
4944	1
4945	3
4946	3
4947	4
4948	6
4949	10
4950	6
4951	2
4952	1
4953	3
4954	0
4955	2
4956	0
4957	0
4958	2
4959	1
4960	0
4961	1
4962	0
4963	0
4964	1
4965	0
4966	0
4967	2
4968	3
4969	0
4970	2
4971	0
4972	0
4973	2
4974	1
4975	2
4976	4
4977	0
4978	1
4979	0
4980	0
4981	0
4982	0
4983	0
4984	0
4985	0
4986	0
4987	0
4988	0
4989	0
4990	0
4991	1
4992	0
4993	1
4994	2
4995	2
4996	3
4997	0
4998	0
4999	0
5000	0
5001	1
5002	2
5003	0
5004	1
5005	1
5006	1
5007	0
5008	0
5009	0
5010	3
5011	0
5012	1
5013	0
5014	0
5015	6
5016	0
5017	1
5018	3
5019	1
5020	3
5021	2
5022	0
5023	1
5024	11
5025	2
5026	10
5027	1
5028	2
5029	0
5030	1
5031	0
5032	0
5033	0
5034	0
5035	2
5036	1
5037	1
5038	0
5039	2
5040	4
5041	3
5042	2
5043	0
5044	0
5045	1
5046	0
5047	0
5048	0
5049	2
5050	1
5051	3
5052	2
5053	2
5054	0
5055	0
5056	0
5057	0
5058	0
5059	0
5060	0
5061	0
5062	0
5063	1
5064	2
5065	0
5066	2
5067	0
5068	0
5069	1
5070	0
5071	1
5072	0
5073	0
5074	0
5075	3
5076	0
5077	0
5078	1
5079	1
5080	2
5081	0
5082	2
5083	0
5084	0
5085	0
5086	1
5087	0
5088	1
5089	4
5090	2
5091	2
5092	4
5093	1
5094	2
5095	3
5096	2
5097	1
5098	1
5099	0
5100	1
5101	0
5102	0
5103	1
5104	0
5105	1
5106	0
5107	1
5108	0
5109	0
5110	0
5111	0
5112	0
5113	0
5114	0
5115	0
5116	0
5117	0
5118	0
5119	0
5120	2
5121	1
5122	1
5123	5
5124	1
5125	3
5126	0
5127	3
5128	1
5129	1
5130	1
5131	1
5132	1
5133	0
5134	0
5135	1
5136	0
5137	0
5138	0
5139	0
5140	0
5141	0
5142	1
5143	1
5144	1
5145	0
5146	0
5147	0
5148	0
5149	0
5150	0
5151	0
5152	3
5153	0
5154	0
5155	1
5156	0
5157	4
5158	1
5159	0
5160	2
5161	2
5162	8
5163	8
5164	4
5165	1
5166	2
5167	2
5168	7
5169	3
5170	0
5171	1
5172	3
5173	1
5174	0
5175	9
5176	0
5177	3
5178	2
5179	2
5180	3
5181	4
5182	0
5183	1
5184	2
5185	2
5186	4
5187	3
5188	3
5189	1
5190	4
5191	6
5192	9
5193	3
5194	2
5195	6
5196	5
5197	7
5198	10
5199	3
5200	5
5201	4
5202	9
5203	10
5204	10
5205	7
5206	3
5207	5
5208	5
5209	8
5210	0
5211	1
5212	3
5213	3
5214	3
5215	1
5216	6
5217	9
5218	9
5219	8
5220	4
5221	6
5222	1
5223	0
5224	4
5225	1
5226	1
5227	3
5228	9
5229	15
5230	7
5231	2
5232	3
5233	2
5234	2
5235	5
5236	1
5237	0
5238	4
5239	0
5240	4
5241	2
5242	1
5243	0
5244	0
5245	0
5246	1
5247	1
5248	0
5249	0
5250	0
5251	0
5252	0
5253	0
5254	0
5255	0
5256	0
5257	0
5258	0
5259	0
5260	0
5261	1
5262	0
5263	1
5264	0
5265	0
5266	0
5267	0
5268	0
5269	0
5270	0
5271	0
5272	1
5273	0
5274	0
5275	1
5276	0
5277	0
5278	0
5279	0
5280	0
5281	0
5282	0
5283	0
5284	1
5285	1
5286	0
5287	0
5288	0
5289	0
5290	0
5291	1
5292	0
5293	0
5294	0
5295	2
5296	0
5297	3
5298	1
5299	0
5300	1
5301	1
5302	0
5303	0
5304	2
5305	1
5306	0
5307	1
5308	3
5309	1
5310	0
5311	0
5312	2
5313	1
5314	3
5315	0
5316	1
5317	3
5318	3
5319	3
5320	4
5321	3
5322	6
5323	5
5324	0
5325	1
5326	2
5327	2
5328	2
5329	1
5330	5
5331	2
5332	0
5333	4
5334	3
5335	0
5336	1
5337	3
5338	4
5339	6
5340	0
5341	2
5342	2
5343	3
5344	3
5345	3
5346	4
5347	3
5348	1
5349	6
5350	0
5351	2
5352	0
5353	0
5354	2
5355	0
5356	2
5357	1
5358	1
5359	0
5360	0
5361	0
5362	0
5363	0
5364	2
5365	0
5366	1
5367	1
5368	5
5369	0
5370	4
5371	1
5372	3
5373	1
5374	2
5375	4
5376	7
5377	12
5378	15
5379	6
5380	4
5381	0
5382	9
5383	2
5384	9
5385	2
5386	4
5387	1
5388	0
5389	2
5390	1
5391	1
5392	2
5393	0
5394	0
5395	2
5396	0
5397	0
5398	0
5399	1
5400	0
5401	0
5402	0
5403	0
5404	0
5405	0
5406	0
5407	2
5408	2
5409	1
5410	0
5411	0
5412	0
5413	0
5414	0
5415	1
5416	1
5417	0
5418	0
5419	0
5420	0
5421	0
5422	2
5423	2
5424	3
5425	3
5426	6
5427	2
5428	1
5429	1
5430	1
5431	2
5432	6
5433	1
5434	3
5435	2
5436	5
5437	2
5438	0
5439	3
5440	0
5441	0
5442	1
5443	0
5444	0
5445	1
5446	1
5447	0
5448	2
5449	3
5450	1
5451	0
5452	2
5453	3
5454	0
5455	0
5456	0
5457	1
5458	1
5459	2
5460	0
5461	1
5462	4
5463	1
5464	2
5465	0
5466	4
5467	4
5468	3
5469	0
5470	3
5471	0
5472	1
5473	0
5474	0
5475	0
5476	0
5477	1
5478	0
5479	1
5480	0
5481	0
5482	1
5483	1
5484	2
5485	3
5486	3
5487	2
5488	6
5489	3
5490	2
5491	2
5492	4
5493	0
5494	2
5495	1
5496	3
5497	0
5498	0
5499	0
5500	3
5501	11
5502	5
5503	1
5504	5
5505	8
5506	3
5507	6
5508	3
5509	0
5510	1
5511	1
5512	0
5513	0
5514	0
5515	0
5516	0
5517	0
5518	1
5519	0
5520	1
5521	0
5522	0
5523	0
5524	0
5525	0
5526	0
5527	1
5528	0
5529	0
5530	0
5531	0
5532	0
5533	0
5534	1
5535	2
5536	2
5537	1
5538	1
5539	6
5540	1
5541	1
5542	0
5543	3
5544	3
5545	2
5546	2
5547	1
5548	0
5549	0
5550	1
5551	0
5552	3
5553	1
5554	0
5555	0
5556	2
5557	4
5558	3
5559	0
5560	1
5561	1
5562	2
5563	4
5564	6
5565	5
5566	5
5567	0
5568	1
5569	1
5570	2
5571	4
5572	2
5573	2
5574	2
5575	5
5576	1
5577	7
5578	2
5579	1
5580	1
5581	0
5582	0
5583	0
5584	0
5585	1
5586	0
5587	1
5588	0
5589	0
5590	0
5591	1
5592	1
5593	0
5594	0
5595	0
5596	0
5597	0
5598	1
5599	0
5600	0
5601	0
5602	0
5603	0
5604	0
5605	0
5606	1
5607	0
5608	0
5609	0
5610	0
5611	1
5612	1
5613	0
5614	0
5615	0
5616	0
5617	0
5618	0
5619	0
5620	1
5621	0
5622	0
5623	1
5624	0
5625	0
5626	0
5627	0
5628	0
5629	0
5630	0
5631	1
5632	0
5633	0
5634	2
5635	1
5636	1
5637	1
5638	2
5639	0
5640	2
5641	3
5642	0
5643	0
5644	0
5645	2
5646	1
5647	3
5648	1
5649	0
5650	1
5651	0
5652	0
5653	1
5654	2
5655	3
5656	5
5657	1
5658	5
5659	3
5660	1
5661	2
5662	1
5663	5
5664	2
5665	1
5666	0
5667	0
5668	2
5669	4
5670	1
5671	0
5672	0
5673	0
5674	0
5675	0
5676	0
5677	0
5678	0
5679	0
5680	0
5681	0
5682	0
5683	0
5684	0
5685	0
5686	1
5687	0
5688	0
5689	0
5690	0
5691	0
5692	0
5693	0
5694	0
5695	0
5696	0
5697	1
5698	0
5699	0
5700	0
5701	0
5702	0
5703	0
5704	0
5705	0
5706	0
5707	0
5708	0
5709	0
5710	0
5711	1
5712	0
5713	0
5714	0
5715	0
5716	0
5717	0
5718	0
5719	0
5720	0
5721	0
5722	1
5723	1
5724	0
5725	6
5726	1
5727	0
5728	2
5729	1
5730	2
5731	1
5732	1
5733	1
5734	1
5735	3
5736	2
5737	2
5738	1
5739	6
5740	1
5741	4
5742	4
5743	2
5744	1
5745	1
5746	2
5747	2
5748	2
5749	5
5750	4
5751	1
5752	2
5753	3
5754	2
5755	1
5756	0
5757	1
5758	2
5759	1
5760	2
5761	1
5762	2
5763	4
5764	3
5765	5
5766	6
5767	10
5768	5
5769	0
5770	2
5771	1
5772	3
5773	1
5774	2
5775	3
5776	3
5777	7
5778	2
5779	3
5780	1
5781	0
5782	4
5783	3
5784	4
5785	1
5786	3
5787	6
5788	2
5789	2
5790	4
5791	5
