sample	amp1	amp2	amp3	amp4	amp5	amp6	amp7	amp8	amp9	amp10	amp11	amp12	amp13	amp14	amp15	amp16	amp17	amp18	amp19	amp20	amp21	amp22	amp23	amp24	amp25	amp26	amp27	amp28	amp29	amp30	amp31	amp32	amp33	amp34	amp35	amp36	amp37	amp38	amp39	amp40	amp41	amp42	amp43	amp44	amp45	amp46	amp47	amp48	amp49	amp50	amp51	amp52	amp53	amp54	amp55	amp56	amp57	amp58	amp59	amp60	amp61	amp62	amp63	amp64	amp65	amp66	amp67	amp68	amp69	amp70	amp71	amp72	amp73	amp74	amp75	amp76	amp77	amp78	amp79	amp80	amp81	amp82	amp83	amp84	amp85	amp86	amp87	amp88	amp89	amp90	amp91	amp92	amp93	amp94	amp95	amp96	amp97	amp98
SC2237	1689.7556152	35408.6210938	35838.4960938	19293.3652344	9551.2119141	10811.5019531	5491.2719727	10033.234375	2663.7351074	20796.8671875	14099.1884766	16316.0039062	2145.0732422	38458.515625	4162.2470703	7424.9545898	15304.6240234	17145.3378906	4892.7397461	10020.8955078	9068.453125	16143.0654297	4819.0864258	7836.5263672	16202.8154297	4058.2329102	17643.3613281	4576.5234375	2039.0352783	21297.9003906	220.1650543	1334.381958	14087.7294922	33824.5078125	11004.0771484	492.033905	19929.9746094	4990.515625	16139.2529297	17839.4472656	14041.5400391	22515.2324219	9808.5322266	48865.5859375	6141.2211914	45712.3671875	28188.3984375	3327.6098633	20378.2910156	23510.4902344	14855.1191406	20191.5390625	38204.4648438	7529.4057617	13891.5126953	10713.4306641	20541.0566406	30227.1269531	2421.8000488	20835.7910156	15765.0400391	22654.5839844	15680.2626953	4840.769043	8717.9169922	2796.4978027	9435.7880859	16391.1113281	7498.519043	21989.0214844	7699.7783203	18934.8769531	9832.2138672	5739.2177734	24257.6738281	307.1278687	24734.0917969	11081.7529297	21026.2675781	8943.2880859	7018.6420898	18863.8085938	10083.5761719	14707.4658203	4904.7207031	9422.1230469	22174.0527344	14030.3017578	7361.1313477	17702.0820312	1780.9760742	14719.4667969	19667.3867188	6939.7089844	22382.421875	8944.9599609	12702.7773438	11721.4121094
SC2238	197.1954956	7465.3964844	8447.4189453	11191.6357422	9940.2539062	3762.8249512	345.5023193	8380.3662109	118.0982895	6825.9916992	1054.6519775	3234.8415527	119.8272247	16945.1699219	281.1451721	1781.0617676	2242.8449707	3369.8017578	485.6950684	15166.9951172	610.1443481	42600.7148438	1221.7653809	512.7127686	5074.9951172	9480.9433594	5941.2348633	896.2086792	80.8546219	21201.6972656	1.7621359	70.6633148	8305.4492188	28392.4921875	4706.574707	15.1652546	3592.1035156	479.9875793	15891.3466797	13350.9072266	4967.3354492	8623.2548828	2356.3349609	7922.5830078	269.8995056	5088.5615234	15251.9150391	416.4959412	3509.416748	13586.5097656	8342.8847656	7933.90625	9534.2158203	2226.7631836	17465.5371094	1736.3405762	6817.0307617	6535.2387695	113.8536606	2590.0627441	4862.6289062	22549.9550781	4088.6445312	4092.3745117	4680.0307617	267.6480713	4568.9399414	8278.2666016	8705.8759766	15670.5107422	355.1871948	12971.2617188	175.8571472	6806.2880859	33523.6171875	24.2602749	3591.4760742	7444.8803711	4279.6147461	5880.4370117	3974.4104004	36443.0195312	6792.6894531	21526.8574219	257.4672546	4553.5322266	11337.6044922	11250.2285156	396.7017517	19639.5429688	177.3625488	6624.3481445	24446.5898438	6526.9106445	3567.9709473	2012.3911133	6327.722168	3451.1748047
SC2240	2827.4624023	41463.0585938	36507.0351562	46964.1757812	8855.7666016	4049.9724121	890.2764893	4809.7700195	468.2564087	18538.7910156	21181.359375	4556.7998047	352.6387329	42115.3164062	537.7473145	11357.1894531	7930.8828125	6143.6196289	2097.269043	14298.4287109	1638.4536133	26335.8984375	3757.8085938	490.5265808	16966.5351562	4265.7910156	13393.5087891	473.8779602	67.3171768	31718.4082031	13.6213589	562.6582642	12205.3535156	56563.9179688	10639.2080078	15.1737289	28268.5683594	4349.4345703	26156.2050781	26237.578125	7708.2299805	27920.7636719	5074.4731445	29694.3691406	360.0100403	25813.4472656	27000.9785156	3193.6503906	16081.2421875	20533.0527344	9618.953125	26104.5097656	31584.0351562	1948.0048828	17570.5878906	4403.7885742	27147.1875	19838.3417969	478.6243896	27874.4980469	23795.1328125	44230.7382812	15368.8535156	2622.4343262	6192.0615234	418.6695251	9753.3037109	12480.859375	11392.4052734	19505	1893.1083984	16457.96875	4512.3393555	3776.1176758	41860.5429688	41.4063911	19006.484375	14481.6142578	6498.9003906	4908.0317383	3522.4018555	41702.4453125	6811.6845703	33096.1757812	782.0567627	3590.2463379	37082.0195312	21232.8847656	2647.0964355	22591.7851562	243.4143372	21074.7792969	42203.7773438	10097.9716797	16784.3261719	6719.3466797	12848.8515625	4796.9301758
SC2241	2048.703125	25253.6640625	12437.1933594	13267.7099609	4905.9790039	9443.9863281	16513.0136719	6901.5488281	8963.7226562	15324.1083984	6389.8481445	21068.7128906	1934.4554443	32970.5078125	9591.2207031	13444.6669922	9071.8212891	28458.8105469	5823.6411133	6231.9477539	21893.2988281	12851.0478516	6455.0249023	15810.5527344	11536.3652344	1591.2288818	12672.2783203	7105.5234375	8242.5634766	15402.0224609	787.3155518	11383.3261719	3972.4587402	28299.3710938	3779.2319336	6236.3261719	6425.9135742	19867	4872.7587891	15692.0869141	5228.8012695	14939.3359375	3509.4040527	41144.1054688	16379.3066406	38639.5507812	22498.2011719	5493.8779297	10905.7617188	25764.078125	9255.0595703	18591.7871094	23780.8398438	18056.8125	3849.9033203	13392.8144531	4334.3276367	36434.6640625	4068.3220215	18001.6074219	5982.3710938	19141.7539062	8268.7646484	2406.3864746	3705.2192383	4007.4807129	3230.8479004	14351.7431641	2214.1352539	18986.21875	4856.8027344	18752.5136719	9452.8125	3791.6293945	12142.2929688	2392.2236328	15505.2314453	8881.8798828	19300.0683594	5330.6352539	3428.8776855	12421.4023438	4332.4975586	6962.034668	6395.3276367	8434.4677734	9858.5703125	10771.3349609	12900.0439453	13358.5205078	509.4302673	9932.2773438	5575.909668	7761.1362305	3475.6748047	12773.0625	5506.6020508	3839.748291
SC2242	3357.7443848	25166.7851562	6393.7558594	29782.4199219	7933.0976562	1354.5529785	325.3916931	3049.9445801	145.3760681	11064.4121094	7316.8720703	1081.0625	242.1256561	35415.421875	268.2096863	4726.012207	4305.4697266	2556.3925781	992.1031494	15310.5283203	903.7938232	43703.2578125	4189.4936523	1514.1489258	10295.7958984	3625.0561523	4236.3608398	445.5039368	81.5682831	25929.9550781	8.6796112	951.6281128	8416.5136719	25429.8007812	11120.4443359	31.3516941	26146.3925781	6018.8818359	22399.4238281	22162.0117188	5438.043457	21125.1269531	3019.7634277	18911.15625	199.8040161	21332.4921875	21533.0722656	2606.3129883	10736.8027344	3779.0856934	6173.6171875	18498.1308594	20970.1386719	1265.6956787	12179.0878906	3769.7456055	5680.7553711	16126.9052734	168.7463379	10354.4453125	7831.1694336	50552.4023438	8716.0839844	2393.6054688	5631.0395508	332.8841248	9644.0693359	2947.0373535	7344.0756836	14825.4199219	3370.9753418	18890.34375	1518.125	2021.211792	55589.0351562	61.0182648	12971.8125	13781.5654297	3030.1689453	2244.0361328	1622.8034668	45506.015625	3608.8078613	38967.8710938	141.2707367	936.9064331	39899.6992188	19161.8007812	1484.1798096	25384.703125	530.8207397	18438.2207031	38563.859375	7171.0375977	8906.0830078	850.3022461	6920.4072266	1679.3846436
SC2243	4001.2219238	46058.1171875	19992.3925781	27419.2285156	1612.7330322	12843.3085938	3567.3547363	11176.0634766	1834.3205566	30899.8925781	13369.7480469	11063.2294922	2166.4189453	52103.1523438	2519.279541	12753.1972656	16955.6757812	17288.3769531	4377.0356445	16857.1289062	6770.6699219	26924.2148438	11482.7412109	3057.3669434	25552.4355469	8011.28125	17672.7617188	3372.4016113	1016.0440674	31880.4199219	116.4660187	1834.4522705	19483.8261719	43557.3984375	18896.671875	276.2245789	27275.6503906	10527.9257812	21143.5996094	36279.3867188	17713.5898438	36573.7265625	11074.5273438	50236.9179688	2490.4772949	45208.1640625	39277.8203125	4039.5407715	23991.8261719	12830.3554688	19950.8554688	26619.203125	32632.6640625	5608.5263672	21719.3320312	11575.9746094	10290.4326172	29557.0449219	1961.3756104	24977.0839844	10435.8789062	40662.625	11279.1826172	5672.3544922	10790.140625	1714.6008301	13864.7929688	3793.4533691	11967.7734375	27032.8769531	10522.7294922	26033.9960938	7731.3256836	3805.4707031	44606.9335938	193.648407	22485.6074219	19668.0332031	11851.3466797	7655.9506836	5637.7119141	31751.4238281	9304.9111328	34393.9765625	1064.7729492	6509.7045898	39468.453125	24204.1835938	4397.4428711	26886.3203125	1864.3665771	25636.6035156	40186.3789062	14098.4511719	31466.8828125	1958.5600586	28489.3613281	2278.1328125
SC2244	1801.7368164	699.7327881	549.359436	16205.1308594	3133.4279785	11.4239635	434.8847961	77.0723419	5.4700856	959.0958252	1934.9119873	58.9666672	51.4240837	2115.5539551	2.1505377	509.8847656	7.8779345	10007.1738281	86.1793747	7278.7714844	123.4639206	14715.9042969	634.0925903	8.3563833	1771.9099121	1.2891567	1108.2521973	0	7.0484581	4.5158372	0.0679612	7.7788944	1744.2247314	2787.0891113	2423.6425781	1.4491526	12338.5039062	264.1180115	15	7591.1616211	0.0434783	5962.7680664	358.7339783	12.3175354	13.1105528	11.6757994	1002.892395	251.4146271	1026.2575684	1.2938776	430.9914856	896.1872559	11.125	30.4685993	1.6470588	17.6077595	3.8209608	9.0630627	1.9463415	4.0523562	2.4193549	19068.4023438	2.4355555	1.3984064	409.2236938	19.7510738	1145.9815674	690.3738403	1334.7729492	2085.3244629	0.7586207	1836.4770508	1.5178572	169.5117645	9.1768703	0.0091324	2.5152838	3.610487	157.4502106	0.0135135	2.7248909	21230.8046875	112.5714264	4.1336207	8.1877728	5.8029556	14668.6923828	3945.1428223	80.7149124	1608.2648926	133.601593	5379.0834961	29723.3613281	481.7323914	1277.286377	7.9866667	2532.9907227	1.6503496
SC2245	1702.3458252	15189.0732422	4591.5532227	18848.3359375	14603.6777344	2271.986084	579.1428833	2014.480835	317.9572754	11961.2539062	7200.7080078	797.5958252	288.2931824	30486.0546875	267.553772	4933.5268555	11620.8496094	2609.2727051	3663.645752	16652.6621094	1834.3195801	34327.8945312	12232.4755859	210.9202118	13859.9150391	8613.4013672	5035.7954102	356.1968384	119.2907486	30148.3300781	18.0097084	400.1356812	8664.4541016	17233.2617188	12804.46875	24.9322033	24270.2851562	3034.9689941	30466.2714844	24624.1171875	8617.7138672	21050.1191406	4078.1921387	17803.9199219	372.7085571	18664.4707031	26112.8886719	1361.678833	12343.5380859	1350.8408203	12610.0849609	18400.7460938	19476.3242188	482.9661865	19672.8789062	2373.7155762	3364.9038086	9976.9824219	380.3756104	38695.9023438	4059.3669434	45463.4609375	6811.5644531	2367.7768555	6603.9033203	274.8068542	16166.5302734	1849.6027832	15790.8427734	10417.8828125	4516.6206055	14034.8671875	3132.8527832	1174.4058838	61489.5234375	5.4246573	14245.4013672	14103.9658203	3325.4155273	2902.6621094	2535.3144531	50031.34375	5813.2807617	51171.7890625	148.4847107	3755.8078613	40080.5351562	26012.453125	1884.1885986	20543.1367188	488.6613464	21280.7011719	44042.0078125	6964.7089844	15024.6943359	627.1466675	10718.0273438	1536.510498
SC2246	0	4.340517	2.1658986	4.2943926	0	0.2073733	0.2534562	0	3.3418803	3.1291666	2.4400001	1.2041667	0	6.3692307	1.467742	0.3827161	5.2582159	3.7190082	2.2466369	0.6809524	4.7628865	4.0178571	3.654321	0.0159574	3.7677724	0	0.9913043	0	0	3.20362	0.0242718	0	5.3211007	6.3246074	0.6811594	0	0.6767241	0	1.1470588	1.6459627	0	0	1.9359607	2.8104265	1.0402009	2.6484017	2.0762331	1.4512196	1.4621212	4.2244897	2.9914894	1.8164794	5.5387931	2.8550725	5.1554623	0.1810345	5.9606986	3.8783784	0	7.1361256	1.7379032	6.0535712	0	0	1.0964912	1.304721	4.1474652	0.0046729	1.572973	1.5478723	1.4975369	3.119266	3.5	0	4.4965987	0.4246575	2.8689957	1.494382	0.6709957	0.2027027	0.2489083	4.6666665	0	0.5215517	0.0043668	1.3546798	2.3609755	0.2530612	0	2.9178083	0	0.6872247	5.2657657	0.2394366	0	0	0.4074074	3.4825175
SC2247	2341.7519531	35238.5742188	24557.5429688	8389.2285156	7911.2963867	4772.9677734	33991.7421875	5237.7573242	23996.9394531	21908.1699219	6737.2597656	24732.8203125	2230.010498	36621.8828125	14639.3330078	2870.7365723	11062.2070312	29341.6894531	9658.8427734	6198.8334961	33870.7304688	10759.3515625	6834.5371094	19446.9042969	16988.9902344	4258.5341797	17831.0917969	6878.1577148	10735.0664062	12933.8730469	1678.5437012	6448.809082	4839.2246094	12270.0107422	4398.6572266	5217.1523438	3508.9353027	6562.1987305	7607.1000977	4742.3603516	6850.2050781	19771.5	5189.2363281	51524.3359375	34910.3867188	19374.2109375	20741.7128906	2364.2358398	17314.1816406	29429.4824219	12695.4892578	9245.7382812	22162.1074219	11529.40625	3858.0041504	12594.6503906	4990.0874023	5664.6938477	6515.9072266	3712.8430176	5773.0927734	21426.3964844	9112.2402344	7721.4702148	4074.6096191	4909.253418	2778.2810059	3505.7944336	5096.1245117	10689.6591797	5743.8916016	24133.0507812	6946.7543945	11036.1416016	7746.7211914	1551.6118164	16188.3320312	1889.2808838	12900.3544922	10282.4189453	1532.2009277	11657.1689453	3162.8029785	9252.7021484	4243.2358398	2380.9655762	3696.9560547	1802.9468994	8328.5791016	661.1187134	251.4820709	656.4713745	1429.4144287	396.9906006	377.3980713	373.1288757	2213	1658.7412109
SC2248	3217.8720703	56515.6015625	31522.3691406	22468.8046875	17167.0214844	10756.3271484	6688.2856445	5791.9277344	2787.722168	23777.6210938	15748.5039062	16930.7382812	2042.5496826	37681.046875	8023.9838867	25486.3085938	16348.1083984	23717.796875	7565.9057617	5787.8618164	16286.4228516	16346.7441406	15183.1728516	11472.515625	23485.046875	2109.0441895	23110.8125	5420.0039062	5453.4404297	23663.2265625	1006.9514771	16299.7988281	20810.65625	36972.5039062	17886.6191406	3906.6652832	28181.0742188	19408.3222656	22117.7773438	37443.2539062	20514.3984375	33086.1328125	13094.1425781	56305.4023438	9982.9853516	51376.2226562	40858.6015625	13589.7402344	35722.5625	23681.4570312	23335	27727.8847656	60618.1289062	20216.1445312	19076.8105469	15891.1162109	24251.0878906	54057.53125	4239.1123047	23996.6855469	20043.4589844	30521.7011719	17727.6894531	885.7848511	12697.6318359	2136.5236816	16859.2128906	13180.1826172	11107.3945312	17211.0742188	12683.1826172	18314.5410156	17120.2460938	874.2941284	44057.578125	1976.1506348	39820.953125	9881.8916016	28704.1777344	6049.8964844	7000.1572266	19960.6191406	14644.0488281	20290.0898438	3678.6855469	6565.6206055	44656.3789062	14790.7832031	6033.3730469	24111.703125	3196.0080566	11641.8808594	48690.671875	9090.4648438	33870.1757812	17071.6269531	19680.0097656	1417.762207
SC2249	967.067688	34151.640625	28407.2851562	13649	7729.1948242	9307.5488281	7809.0644531	9285.5957031	2753.9572754	19237.3007812	11800.65625	19391.9785156	2642.1308594	35938.390625	5731.4838867	3199.1235352	14284.3662109	22250.7773438	6363.2553711	7683.6713867	16169.3964844	12576.9462891	8225.96875	11707.1386719	14889.5830078	2580.1364746	16963.5351562	5823.5947266	5869.8544922	20533.3125	492.3155212	1904.6884766	14193.0224609	18867.2148438	8075.9853516	1393.3474121	15016.7587891	5639.1987305	12221.0761719	8155.1616211	13774.9941406	17100.1445312	8811.8720703	51252.6132812	11141.6328125	42017.75	28141.9902344	3116.166748	17467.7988281	20701.3222656	12929.7109375	17296.8613281	34976.4414062	12248.7441406	10794.4072266	10502.2626953	16604.4804688	31415.8925781	3827.8098145	17571	12136.3828125	19861.3574219	14415.8759766	4892.0517578	7538.4692383	3864.2145996	7407.4145508	10354.2753906	4590.9511719	18340.4257812	7227.7783203	18807.4726562	11250.3349609	6494.1118164	18747.5039062	409.5525208	23310.5058594	5814.0112305	21694.4375	7215.090332	6558.0043945	15917.5664062	8712.5078125	9773.6289062	5143.0830078	9066.0839844	21322.0820312	10089.8535156	9439.6005859	11688.8994141	2580.7011719	11622.2685547	21504.7890625	5289.8964844	9265.0341797	7931.96875	1943.277832	10375.4824219
SC2250	66.4060135	435.1724243	226.9262695	30.9532719	343.4957581	50.81567	226.3963165	28.7191486	767.555542	114.9666672	48.512001	48.6124992	24.0418854	110.0076904	225.7419281	10.835391	37.7746468	205.8429718	150.3542633	109.3047638	993.6907349	403.5178528	145.0185242	868.335083	313.0426636	141.1847382	399.0043335	53.6929131	264.1497803	96.0362015	8.6310682	29.4371853	43.5596313	46.7696342	30.8357487	54.6694908	11.8103447	20.6397514	13.8235292	1	23.2857151	6.5136366	32.2068977	67.0331726	1195.6533203	20.4931507	146.0269012	2.8780489	96.6704559	270.9877625	167.672348	49.8539314	49.6336212	14.782609	14.8949575	38.103447	2.5109169	12.2117119	5.5707316	40.4869118	23.8104839	135.5714264	43.4577789	137.3346558	53.0087738	192.8927002	10.2857141	15.3971958	55.4162178	56.6063843	61.0985222	742.9633179	23.5714283	394.2705994	195.4285736	20.666666	83.0480347	17.1760292	254.1255341	292.3333435	48.4847145	228.9312134	61.0098534	272.25	73.4104767	39.1133003	38.8146324	19.7632656	903.3771973	10.9634705	0	4.7753305	38.5855865	20.7370892	14.7524271	21.5688896	113.6111145	18.2937069
SC2251	0.3308271	8.7715521	1.0645162	4.9579439	3.9364407	3.110599	4.8387098	4.1489363	0	1.4916667	5.9439998	0.8	0	8.0076923	0.0430108	1.4938271	8.1924887	0.6942149	3.3856502	5.7380953	2.9845362	0.6904762	3.7037036	3.6702127	3.9099526	0.4738956	7.0043478	1.1653544	4.1497798	4.3348417	0.0194175	0	3.2431192	7.0942407	4.3768115	0.6016949	2.8836207	0.0124224	2.5647058	3.0745342	4.8074536	6.5	3.1133006	7.9668245	1.5628141	7.1095891	1.6636771	2.699187	3.628788	2.7306123	2.1787233	3.0149813	6.8534484	1.3381642	3.2647059	1.4137931	3	4.6126127	3.2682927	5.1570683	3.6733871	10.9732141	3.5599999	0.0557769	0	0	4.40553	0.6682243	0.0108108	3.2765958	1.635468	4.6834865	3.1830356	1.6764706	3.2789116	0	5.0960698	3.0674157	2.5108225	0.8108108	0	4.989418	0	1.4655173	1.8864629	1.4236454	7.3073173	4.779592	1.6052631	2.9954338	1.370518	3.0881057	2.1621621	1.342723	9.3786411	0	4.2592592	0.006993
SC2252	2690.0864258	30389.1328125	25194.8945312	19327.0566406	8238.9873047	9624.4746094	2744.0554199	9235.9658203	1157.1452637	18728.7460938	13734.7597656	11163.8789062	962.5759277	34510.0546875	2140.1828613	12805.0410156	9405.8359375	13203.7929688	4053.1210938	11988.0576172	6223.8144531	19957.328125	8798.6855469	3738.9467773	17248.4316406	1989.0240479	13388.6787109	1695.8897705	691.9338989	26168.8046875	42.048542	989.2362061	11878.9726562	27731.0214844	7656.3188477	169.3177948	22243.2421875	6493.0620117	15427.3349609	21334.3984375	11673.5097656	19348.0820312	6596.4975586	35536.3046875	1618.1054688	29583.6113281	27228.1699219	2093.3129883	13604.6132812	15569.9716797	11312.0126953	21578.3554688	34901.828125	4255.4829102	15950.9287109	7896.9741211	19279.5976562	23820.4316406	911.0341187	25764.5703125	12112.9394531	31144.7226562	14437.421875	2766.7092285	7983.2192383	1217.2531738	11062.0136719	10786.9160156	5744.3730469	22053.5683594	4115.5024414	20727.9902344	6520.8569336	4320.2822266	31204.4765625	267.8264771	18886.59375	12453.2509766	12261.0390625	4721.7749023	4752.8515625	22665.71875	6696.4829102	15693.8232422	1871.2095947	6995.5615234	20030.4199219	16365.0859375	3700.6972656	20557.6621094	874.1912231	14793.8984375	33152.6484375	8845.7744141	32922.1015625	1880.0400391	24843.6855469	987.1887817
SC2253	2216.1091309	33120.5976562	35257.8476562	18845.7988281	9266.4326172	9176.078125	5064.5898438	8860.0849609	2298.9956055	19621.6875	15506.9082031	14090.8583984	2058.2827148	33135.2617188	4408.2744141	8387.5429688	15946.4462891	17563.3144531	6008.3813477	9139.4902344	10929.1445312	15530.2382812	9179.96875	7392.3032227	17050.0195312	3728.1928711	17902.84375	4146.574707	2911.3479004	24171.5800781	277.7330017	1681.6733398	13485.9951172	31016.4453125	11236.6035156	474.288147	20902.5644531	6984.0498047	14994.1113281	18940.6953125	13454.1865234	22879.6191406	9205.6992188	46242.3789062	6199.7485352	39036.6328125	28957.7089844	2812.357666	19386.78125	22584.4570312	15294.5664062	19368.2324219	39767.2382812	7770.7148438	14883.7441406	11048.9521484	25742.0820312	28778.4960938	1940.9171143	22320.6445312	14108.2539062	24964.7148438	16861.96875	3945.9880371	9126.9912109	2482.1201172	10652.8710938	13955.1123047	7252.902832	20654.2773438	8033.6845703	19761.3339844	9088.6962891	5308.2353516	23426.265625	330.0137024	23891.9003906	11245.9960938	19153.0078125	7175.7612305	7242.9824219	19109.671875	8825.4482422	14741.625	5008.5458984	7636.2905273	24216.2578125	14043.28125	6200.8466797	17167.0039062	1947.7529297	13048.9296875	26452.4589844	8530.7275391	23020.9414062	6968.6757812	21798.5273438	1702.8601074
SC2254	5576.3945312	5382.0214844	991.9723511	0	4.1016951	86.5207367	222.8433228	380.174469	113.4188004	1198.0958252	4106	4.6958332	50.0523567	867.7461548	0.8763441	248.6502075	160.1924896	74.5991745	240.0358734	5310.1713867	315.3247375	6.7321429	194.6111145	0.0691489	4984.5258789	298.5622559	3.5913043	10.7637796	4.6960354	0.4570136	0	0	433.7385254	3503.7277832	0.0193237	2.8008475	249.9137878	3.136646	22240.6171875	1083.3043213	599.0682983	2731.536377	583.1477661	829.8056641	35.7035179	5.1506848	0	1.4471545	2126.2651367	1027.8286133	652.5021362	1.7790263	4892.7543945	26.1352654	2802.9958496	4.1724138	1049.3231201	1162.3468018	18.7999992	0.7382199	2763.161377	3.1428571	1207.3822021	90.3745041	289.4605408	0.055794	1642.9309082	1.4485981	2893.9782715	627.7606201	304.2906494	5.2844038	0	9.9294119	9812.7548828	0.0319635	11.0611353	2754.453125	310.6839905	225.8153229	208.2489014	24389.2265625	238.84729	10.9396553	0.0349345	132.7586212	13368.0390625	3273.8244629	2816.9299316	2711.826416	84.6772919	5563.0791016	38856.2773438	1145.2581787	929.5728149	64.577774	41259.3164062	0.006993
SC2255	5040.4472656	31407.3144531	18212	27841.0429688	12925.5927734	6611.5024414	1426.02771	7604.0380859	732.7265015	21419.0449219	15365.4599609	6698.6918945	959.0209351	38844.8828125	1512.612915	10471.7119141	10951.7324219	9089.6943359	3601.7578125	14602.2519531	4677.3662109	24480.1074219	10065.4199219	1201.9681396	20481.625	5426.8393555	14366.9560547	1530.7362061	405.7621155	30323.8867188	79.699028	1270.1607666	18045.921875	2389.6386719	15291.2460938	199.4279633	25344.5175781	6842.8759766	25160.9707031	26082.3300781	11073.8759766	26015.4863281	6520.3842773	33274.2265625	1419.1356201	34862.9765625	26969.390625	3108.0893555	19440.8378906	8426.5996094	13357.6982422	22296.0332031	33398.6210938	2941.154541	20940.3183594	6946.1938477	14139.5761719	21384.3730469	826.9121704	32344.8378906	13423.3183594	40245.1796875	15826.1425781	4088.1115723	8853.1269531	1663.3948975	12984.796875	10749.2060547	12305.1894531	23396.6484375	7468.394043	23635.5507812	7301.0131836	4962.9057617	43149.5117188	137.8812714	23965.8945312	15260.4384766	10576.8310547	6991.7475586	4171.6508789	32384.7734375	8858.7392578	30303.7539062	1197.6375732	4528.9604492	37587.5703125	21236.3222656	4250.3730469	26197.0722656	1260.9442139	22613.546875	41122.1210938	16825.7929688	42626.9023438	3882.4621582	34716.6484375	2011.1678467
SC2256	2989.409668	23145.4570312	3434.2580566	49127.5898438	5846.7753906	210.2949371	164.9032288	979.8851318	128.7734985	5646.4956055	5932.4160156	140.8125	32.6230354	20391.5839844	60.9462357	2154.4196777	3474.9343262	504.4008179	418.5336304	5941.9140625	517.3144531	37089.0351562	1804.9937744	44.6702118	8998.8339844	7357.28125	5678.7216797	4671.3974609	7.5903082	24507.6738281	4.1844659	156.1105499	6013.6972656	13998.5390625	2997.666748	5.9788136	12279.4394531	527.9937744	37486.4882812	7089.012207	834.6956787	11441.9775391	1248.4532471	4117.5258789	62.2211037	13930.1601562	5888.1748047	1886.2154541	5536.0532227	1524.1877441	3441.3701172	7737.8613281	6936.284668	349.0917969	7177.5673828	399.4224243	3717.126709	6018.9145508	45.9804878	16894.8691406	4161	44351.0859375	6485.7290039	851.5697021	4057.6491699	108.0944214	7160.5991211	1581.5140381	9188.4648438	5572.5424805	1553.6945801	8265.6835938	1033.9107666	1308.9647217	44942.5039062	0.2100457	7002.1220703	8097.097168	160.0476227	1642.8918457	211.358078	58279.9140625	1494.2167969	47595.53125	56.2620087	208.4187164	44480.4960938	21229.3632812	8425.2109375	14912.5703125	156.3585663	19435.6171875	42591.9960938	3467.4787598	3855.1503906	329.6977844	4318.6386719	171.7902069
SC2257	1554.4661865	18642.6855469	18347.7421875	5506.527832	6406.559082	4912.824707	11297.8203125	4961.5405273	6880.6538086	13203.7919922	8981.1240234	12176.8623047	2380.4450684	25417.6464844	6380.6342773	2153.032959	9019.6337891	15581.1367188	6224.1616211	3898.0429688	19660.6796875	6762.8691406	5712.265625	9222.7128906	10538.7207031	3023.0039062	12995.2304688	4137.4213867	6372.7006836	12747.8691406	1019.3640747	803.6130371	10389.0185547	1162.4083252	5246.5991211	2091.3007812	5956.534668	4875.3911133	7083.0527344	4451.3354492	8790.3349609	12934.9912109	6794.5761719	34446.2929688	14688.5576172	24717.6445312	19653.8691406	3221.2805176	12826.6738281	13819.5224609	12076.71875	9368.2207031	23037.6542969	10063.4394531	5948.1762695	7535.7758789	6786.0351562	19024.0625	3934.7658691	11618.0371094	7417.5444336	12667.4423828	9795.96875	3449.3745117	4713.8686523	3021.5063477	3511.8203125	4664.6308594	4428.1835938	10075.1113281	5980.1918945	11600.9453125	8116.5712891	4148.9057617	11029.4013672	396.8493042	16794.4980469	3627.6142578	13314.4199219	6096.9819336	3880.7990723	9270.6298828	5649.8178711	8234.9228516	5603.7075195	2916.0935059	10848.3564453	2147.8735352	10087.2978516	3936.2785645	1029.8486328	6180.6254883	7575.2250977	2451.1455078	2955.0290527	321.848877	3560.9353027	640.3286743
SC2258	2350.9211426	28804.3535156	25028.3046875	11246.6914062	7738.7036133	7551.5761719	8162.0229492	7456.1870117	4250.4145508	16683.1425781	12173.0039062	14236.1787109	2975.2199707	30354.5683594	6415.9892578	3744.3908691	14769.0605469	18291.3515625	6885.2060547	6668.2236328	19194.0351562	11268.3691406	8549.7412109	9279.8027344	14241.265625	3764.0119629	14815.6044922	5483.3266602	6127.8720703	18039.7519531	900.1747437	887.5376587	13698.9775391	1766.7539062	8883.6523438	985.9279785	12712.7070312	4958.1616211	11855.3828125	8228.3544922	13631.2919922	16895.28125	9941.5322266	41626.5390625	12385.3212891	36805.4570312	24262.8242188	2926.0976562	17738.8339844	15125.5712891	14038.9492188	13372.6894531	31675.9746094	9884.1396484	9983.6054688	9313.0517578	14187.9736328	25467.171875	4129.1611328	15926.9951172	11046.1455078	17504.3847656	12733.2441406	4204.2827148	7558.3115234	3439.0300293	7547.2304688	9030.0605469	5820.0703125	15657.765625	7853.1132812	15588.15625	11017.3574219	5831.8706055	16759.6328125	399.7762451	21074.2617188	5735.1499023	19863.0683594	6784.4506836	6612.4277344	14429.5341797	8223.0888672	10294.7714844	5206.4277344	7578.7587891	18538.8632812	10163.1347656	10709.4912109	11126.0957031	1300.8764648	11119.9384766	17942.3554688	4312.1503906	18993.3339844	4353.7202148	11654.6484375	5199.2446289
